feature,benchmark,partial_rho,p,n,q
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_mmlu_high_school_biology_acc,0.4156282099374923,0.004520462744095566,46,0.013942861881577461
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_mmlu_high_school_chemistry_acc,0.4395803062422464,0.0025171945890687386,46,0.008030866792367145
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_mmlu_high_school_computer_science_acc,0.4570499682232308,0.0015982593727823513,46,0.00510186725547554
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_mmlu_high_school_mathematics_acc,0.39950558961291127,0.0065522093107281965,46,0.018074207570348347
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_mmlu_high_school_physics_acc,0.4498864370319204,0.0019310279825679455,46,0.006669802318044499
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_mmlu_high_school_statistics_acc,0.40608736733146644,0.005643043390451963,46,0.0184980480646654
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_mmlu_machine_learning_acc,0.3825426455733665,0.009502282495386316,46,0.024544765032252287
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_boolq_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_copa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_openbookqa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_sciq_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_commonsense_qa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_triviaqa_exact_match,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_nq_open_exact_match,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_gsm8k_exact_match,,,8,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_drop_em,,,7,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_truthfulqa_mc2_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,benchmark_lambada_openai_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies.q75,composite_benchmark,0.3628059323102904,0.01430999328479099,46,0.03141322850204869
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_arc_challenge_acc,-0.42437826044172106,0.0036677110976606198,46,0.009647674078814896
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_arc_easy_acc,-0.4236739216607271,0.003730706675254103,46,0.01040895641072805
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_hellaswag_acc,-0.5614719083067442,6.002271824923078e-05,46,0.0002536220060126457
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_piqa_acc,-0.5620427936772797,5.877265341358573e-05,46,0.0002736484690785425
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_winogrande_acc,-0.4817868245605859,0.00080538741002667,46,0.0025159751996987
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_acc,-0.35289040493066604,0.017420877658675504,46,0.03835741436292709
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_humanities_acc,-0.4081297811644657,0.005384207022570919,46,0.013296808559119399
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_formal_logic_acc,-0.37650432845759035,0.010798140365544162,46,0.027455134241967584
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_european_history_acc,-0.302425093536095,0.04346680066443964,46,0.08253047087196203
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_us_history_acc,-0.3540558730734747,0.01702787308091369,46,0.03715634394671018
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_world_history_acc,-0.29030956090583004,0.053046223895045985,46,0.10045800431937464
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_international_law_acc,-0.42168939720673243,0.0039133298623446056,46,0.011790885199271982
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_jurisprudence_acc,-0.42555004510298977,0.0035649725568249746,46,0.010061756521386318
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_logical_fallacies_acc,-0.32642122481510877,0.028639436590155,46,0.058478849573752247
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_moral_disputes_acc,-0.43105120901564653,0.0031156501987044116,46,0.008659849031379943
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_moral_scenarios_acc,-0.266448228025207,0.07685544399736566,46,0.13837765901988744
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_philosophy_acc,-0.40786636861249026,0.005416997868752826,46,0.013504602707635033
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_prehistory_acc,-0.43728330044768865,0.0026674510921147476,46,0.00737245878241812
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_professional_law_acc,-0.374273643350531,0.011313763275885957,46,0.02633872915500839
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_world_religions_acc,-0.4634670724107551,0.0013444692368995703,46,0.003931228048694344
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_other_acc,-0.4383917731024332,0.002593982302957931,46,0.007378214254716917
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_business_ethics_acc,-0.36905491200658336,0.01260304834264292,46,0.0288803396190344
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_clinical_knowledge_acc,-0.4154087128379722,0.0045439130509945524,46,0.011957456504899043
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_college_medicine_acc,-0.3357048766690405,0.02416632837539967,46,0.0527559608474242
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_global_facts_acc,-0.29145274528701687,0.05207531830743717,46,0.11295765751416066
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_human_aging_acc,-0.45096296088691973,0.0018773999463439495,46,0.00553378774507027
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_management_acc,-0.32361984863669835,0.03011706223359223,46,0.06081649859877326
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_marketing_acc,-0.40528927962338185,0.0057470884846271275,46,0.015057783807392222
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_medical_genetics_acc,-0.3468402846899387,0.019586451949069605,46,0.042612191591577024
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_miscellaneous_acc,-0.45433021501966786,0.0017180723367633544,46,0.005008024070732786
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_nutrition_acc,-0.37767225025164813,0.01053630427160046,46,0.023845320193622097
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_professional_accounting_acc,-0.3479250170648005,0.019182301959538073,46,0.04423426729470767
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_professional_medicine_acc,-0.27164091360888526,0.0710661586450052,46,0.12906209504255478
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_virology_acc,-0.44126642135489313,0.002411700485912993,46,0.00622789356381049
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_social_sciences_acc,-0.3350642317618532,0.02445499212240554,46,0.05211836513550568
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_econometrics_acc,-0.24960995251942905,0.09820743267198906,46,0.16617970667412965
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_geography_acc,-0.32498908344502936,0.029387133703611124,46,0.06137712782097066
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_government_and_politics_acc,-0.30365069953528095,0.04258186567825706,46,0.08322819200750244
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_macroeconomics_acc,-0.31609905955771317,0.034399235139761064,46,0.0710605222649186
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_microeconomics_acc,-0.30964424727605555,0.038463450308541924,46,0.07640429939006561
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_psychology_acc,-0.31516834981486874,0.03496241880363682,46,0.07158971469316111
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_human_sexuality_acc,-0.4349678950343406,0.0028268554291828174,46,0.007917361374454557
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_professional_psychology_acc,-0.43093268056801287,0.0031247800167233386,46,0.00892271168837797
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_public_relations_acc,-0.3966689351787286,0.0069816380951042145,46,0.01747800495726432
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_security_studies_acc,-0.3571885112279151,0.01600852378748474,46,0.04007613318031283
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_sociology_acc,-0.39379469343977436,0.007441409352442641,46,0.01888774387720684
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_us_foreign_policy_acc,-0.3423563354401464,0.02133402233425552,46,0.046692126725571215
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_stem_acc,-0.3021354389414989,0.043678116588187654,46,0.08591488412240686
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_abstract_algebra_acc,-0.2736209728047919,0.06895165188997177,46,0.13091859099108924
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_anatomy_acc,-0.3002091680050053,0.0451047964084863,46,0.08792428313227596
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_astronomy_acc,-0.37583292238984406,0.010951172863478353,46,0.025253335530607813
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_college_biology_acc,-0.3448313209886671,0.020353906482692752,46,0.04713007653224319
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_college_chemistry_acc,-0.25260914242345905,0.09410260862549746,46,0.16830595599573203
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_college_computer_science_acc,-0.32896267504177923,0.027351494126414577,46,0.06095714087319834
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_college_mathematics_acc,-0.3620660265541492,0.014524552065023677,46,0.03773149126538228
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_college_physics_acc,-0.32659082298328884,0.028551948062530474,46,0.06286588564370414
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_computer_security_acc,-0.4124116856613331,0.004874899216344986,46,0.012245880849306476
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_conceptual_physics_acc,-0.2860640359123646,0.05678034131962506,46,0.1037660737616148
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_electrical_engineering_acc,-0.4021250365417799,0.0061761980245309545,46,0.016960433192123047
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_elementary_mathematics_acc,-0.29773396253758855,0.04699343181404503,46,0.09849275957612244
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_biology_acc,-0.25007390939390606,0.09756357646143665,46,0.16900230898888674
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_chemistry_acc,-0.256083777884948,0.08951438900073971,46,0.15579766276081128
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_computer_science_acc,-0.30477878630077104,0.04178038351051705,46,0.08302934962646712
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_mathematics_acc,-0.3534252190934219,0.017239592321414587,46,0.03873576578200736
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_physics_acc,-0.2889938103440157,0.05418169032212461,46,0.11125510007155362
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_high_school_statistics_acc,-0.21812961488881252,0.15001430009979977,46,0.27692033680038797
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_mmlu_machine_learning_acc,-0.34239208043358216,0.021319589895150814,46,0.047659389031667415
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_boolq_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_copa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_openbookqa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_sciq_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_commonsense_qa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_triviaqa_exact_match,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_nq_open_exact_match,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_gsm8k_exact_match,,,8,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_drop_em,,,7,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_truthfulqa_mc2_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,benchmark_lambada_openai_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.mean,composite_benchmark,-0.4071439151427103,0.005507826208581035,46,0.014176834360819493
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_arc_challenge_acc,0.2277943905725915,0.1323356470022352,46,0.19782690789086693
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_arc_easy_acc,0.25444847534274606,0.09165165270686626,46,0.1447027173406463
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_hellaswag_acc,0.36510685970469264,0.013659914319001931,46,0.027060697472060736
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_piqa_acc,0.36454360583874307,0.013816678135615268,46,0.02853105004840328
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_winogrande_acc,0.30202831450823464,0.04375648028263912,46,0.07490863486325339
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_acc,0.14454657140738955,0.343460657774568,46,0.4491408601667428
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_humanities_acc,0.159302421095125,0.2959051662070611,46,0.39472021258642637
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_formal_logic_acc,0.1346112345304638,0.37798711968153187,46,0.4934081865842854
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_european_history_acc,0.06564970409039678,0.6683150445052699,46,0.7609630802700191
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_us_history_acc,0.11749743154083608,0.44208029373461644,46,0.5476652042541961
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_world_history_acc,0.08139622859328871,0.5950441518284804,46,0.6850035826560932
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_international_law_acc,0.1878325429065094,0.21660919354506847,46,0.31187668805309743
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_jurisprudence_acc,0.18949312576580882,0.2125001367071262,46,0.29364385620587763
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_logical_fallacies_acc,0.09596337008322749,0.5306089668116778,46,0.6410598815380804
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_moral_disputes_acc,0.21849048070949553,0.14932447548861072,46,0.22414002378269904
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_moral_scenarios_acc,0.09275088990489135,0.5445201442842142,46,0.6493380513405557
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_philosophy_acc,0.1839882562793166,0.226332490275873,46,0.31695220381544664
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_prehistory_acc,0.19825717553363612,0.1917132046870631,46,0.27425117930771653
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_professional_law_acc,0.13024265427604112,0.393798457164634,46,0.48873798334014856
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_world_religions_acc,0.2149825245808895,0.15612986903257653,46,0.22600185002537315
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_other_acc,0.22413921290099156,0.13882878484909078,46,0.20584957753485875
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_business_ethics_acc,0.11544486425422947,0.45014975265259327,46,0.5549063561366706
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_clinical_knowledge_acc,0.20619950028106396,0.17415930399120416,46,0.2520999034011292
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_college_medicine_acc,0.12837043786242328,0.40069109987460183,46,0.5102877944396061
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_global_facts_acc,0.03848994087466088,0.8017943250459569,46,0.8543901626947443
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_human_aging_acc,0.2191677611255033,0.14803610672653011,46,0.2203959144950988
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_management_acc,0.14177991620454686,0.35287377572820167,46,0.45125996350755054
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_marketing_acc,0.19182218902303283,0.20682892557911514,46,0.2885342454166664
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_medical_genetics_acc,0.15321020156112342,0.3149970954097001,46,0.41191927861268474
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_miscellaneous_acc,0.2348663000758445,0.12042111427477531,46,0.18001602154368251
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_nutrition_acc,0.16033690803964146,0.29273913143456953,46,0.38349875462127303
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_professional_accounting_acc,0.12036691325521379,0.4309342967648153,46,0.5421909998882616
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_professional_medicine_acc,0.09823797598468313,0.5208655250261285,46,0.6262379914376643
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_virology_acc,0.2232723749469793,0.14040279304219339,46,0.20692427764887775
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_social_sciences_acc,0.1512976707189891,0.3211480770081454,46,0.4222288566420041
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_econometrics_acc,0.02460719853153254,0.8725272376990829,46,0.9059906402812921
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_geography_acc,0.12801488121129673,0.40200794906161463,46,0.5006265941465764
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_government_and_politics_acc,0.1322446501200154,0.38650519611299283,46,0.49308079992774473
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_macroeconomics_acc,0.10627845355261413,0.4871510835030144,46,0.5974957081219857
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_microeconomics_acc,0.1199564252924032,0.4325190565102388,46,0.5426667767986372
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_psychology_acc,0.14292178024077515,0.34896984811106657,46,0.45299655329510813
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_human_sexuality_acc,0.22673341553485524,0.13419654898613764,46,0.20522526633654106
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_professional_psychology_acc,0.21135269172044482,0.1634077876437363,46,0.2408288160636517
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_public_relations_acc,0.19716415916067595,0.19422380126772443,46,0.27336090422169573
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_security_studies_acc,0.15322458088042656,0.3149511341741802,46,0.4208944772967564
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_sociology_acc,0.18770127568341277,0.21693634572355247,46,0.3073264897750327
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_us_foreign_policy_acc,0.14280466574918102,0.3493690293494467,46,0.44108594206294566
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_stem_acc,0.09375719505041108,0.5401437493881007,46,0.6510069047994538
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_abstract_algebra_acc,0.022080327234976698,0.8855251968111688,46,0.9421848046572349
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_anatomy_acc,0.10872353207876952,0.4771291118539336,46,0.5755468329459166
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_astronomy_acc,0.15403335228410553,0.3123728685775309,46,0.4099543391924148
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_college_biology_acc,0.11667375281271584,0.4453088679923729,46,0.5536067729633072
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_college_chemistry_acc,0.08136397876081529,0.595190544240876,46,0.6906982702782637
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_college_computer_science_acc,0.11522114549365368,0.45103411797831616,46,0.5757964287263788
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_college_mathematics_acc,0.1650430032382384,0.2786140545888445,46,0.40185636001708464
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_college_physics_acc,0.11564590259940843,0.449355852725994,46,0.5586379733719414
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_computer_security_acc,0.18579101098380302,0.22173606058576945,46,0.30525246758605923
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_conceptual_physics_acc,0.060345324171475,0.6937460074780746,46,0.7625989946864248
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_electrical_engineering_acc,0.17695164155529214,0.2448990522523946,46,0.3415043245484123
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_elementary_mathematics_acc,0.08508670352369345,0.5783977921209904,46,0.689737008222584
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_biology_acc,0.05232088798638094,0.7328502712127181,46,0.81045922580408
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_chemistry_acc,0.06378339152391563,0.6772227423209449,46,0.7523553565905938
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_computer_science_acc,0.08175234186871502,0.5934286940940572,46,0.7019358824963686
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_mathematics_acc,0.1473615034187374,0.33404372148414785,46,0.4407688815973142
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_physics_acc,0.09748737191847748,0.5240709378854727,46,0.6395590243644083
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_high_school_statistics_acc,0.048326986512188065,0.752572712817446,46,0.8244218482959086
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_mmlu_machine_learning_acc,0.09742999813561089,0.5243163500532539,46,0.6293518093414263
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_boolq_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_copa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_openbookqa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_sciq_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_commonsense_qa_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_triviaqa_exact_match,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_nq_open_exact_match,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_gsm8k_exact_match,,,8,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_drop_em,,,7,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_truthfulqa_mc2_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,benchmark_lambada_openai_acc,,,10,
geometry_matrix_entropy.layer_matrix_entropies_normalized.std,composite_benchmark,0.1767061432726504,0.24556489022570993,46,0.3349028633488693
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_arc_challenge_acc,-0.4230308685031271,0.0037890470585875136,46,0.009927574909775886
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_arc_easy_acc,-0.43414615772366844,0.0028854117030991944,46,0.00833690100776882
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_hellaswag_acc,-0.5756447850559709,3.518309649774842e-05,46,0.00016381429006276496
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_piqa_acc,-0.5762742746439333,3.4338460235261437e-05,46,0.00017075792130595994
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_winogrande_acc,-0.52388960142232,0.00022131074812969942,46,0.0008559690840360332
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_acc,-0.34979381490671924,0.0185025121576754,46,0.04049501912353508
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_humanities_acc,-0.37701471740803855,0.010683038140204104,46,0.024102780495337036
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_formal_logic_acc,-0.3214331980524504,0.031313871669462756,46,0.06558865384062257
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_high_school_european_history_acc,-0.2988916587169867,0.04610224969837473,46,0.08619116247957015
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_high_school_us_history_acc,-0.33497131784922507,0.024497095851927497,46,0.05002060633452235
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_high_school_world_history_acc,-0.2708937255774022,0.07187727943949795,46,0.12486605908965114
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_international_law_acc,-0.3773833625596845,0.010600557617742368,46,0.026179079792465105
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_jurisprudence_acc,-0.38398960042329267,0.009212422940206189,46,0.022373027140500743
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_logical_fallacies_acc,-0.31010455491415434,0.03816115388484764,46,0.07360370313937632
geometry_matrix_entropy.layer_matrix_entropies_normalized.min,benchmark_mmlu_moral_disputes_acc,-0.40033939168859783,0.006430422866594343,46,0.015934369882984627
